Customer_ID,Last_Name,First_Name,Addr_1,Addr_2,City,State,Zip_Code,Phone_Number,Created_Date,Updated_Date
B781642A-7A76-4315-9476-15FBB72F5317,Liz,Herman,344 Third Ave,NULL,Austin,TX,75101,5555559021,2017-01-01,2017-09-30
CCAFFD68-9A83-4105-82BC-16488C80DA1E,Demetra,Barberis,783 Tenth Ave,NULL,Minneapolis,MN,58101,5555550656,2017-01-01,2017-06-17
4E4E6912-D983-4433-836D-1771033E25BD,Rafaela,Rocha,198 Fifth Ave,NULL,Portland,OR,85101,5555550156,2017-01-01,2017-10-24
FAC4F69E-36FC-4394-9087-180B89B1AC40,Sebo,Soross,573 Palm St,NULL,Austin,TX,75101,5555550480,2017-01-01,2017-09-28
8AD7BE72-568A-44B7-A512-1A472D0BE270,Nadezhda,Angelovaa,88 Cherry St,NULL,Washington,DC,21001,5555550540,2017-01-01,2017-06-29
27AD3330-392E-4958-81B2-1B07FA770B47,Charlie,Woods,221 Pine St,NULL,Washington,DC,21001,5555559300,2017-05-10,2017-10-06
DF8D841B-3EB7-46FA-895B-1B8797A92CB9,Geza,Rozsa,306 Tenth Ave,NULL,Portland,OR,85101,5555550270,2017-05-15,2017-06-21
C95D4AFF-3AF1-4EB1-8E7B-1D5A7AB211BE,Eden,Ben-Meir,449 Maple St,NULL,Minneapolis,MN,58101,5555550904,2017-01-01,2017-09-17
6F770F36-02E6-4C77-BE21-1DFDEBADE3D5,Ivana,Solevic,133 Fourth Ave,NULL,New York,NY,12345,5555559937,2017-05-30,2017-08-08
5D8973DE-1FF3-4641-8B99-2019C9AE87DF,Vicente,Lawhorn,458 First Ave,NULL,Portland,OR,85101,5555550366,2017-02-02,2017-10-21
DE3F8B5E-E4B4-4695-A894-20CCA5041979,Jay,Rose,723 Palm St,NULL,San Diego,CA,98101,5555550895,2017-01-01,2017-10-30
FA0039A7-8698-455E-A894-219243FBFD7E,Jun-jie,L?n,493 Fifth Ave,NULL,Portland,OR,85101,5555550023,2017-01-01,2017-11-24
2581CA70-395C-4582-8A72-24AE7ED59330,Enzo,Onio,240 Oak St,NULL,Portland,OR,85101,5555550934,2017-01-01,2017-08-12
4F74FAE6-9F6B-4D77-A5C4-26C7D82E4AD4,Karolina,Koz?owska,916 Third Ave,NULL,New York,NY,12345,5555559207,2017-05-16,2017-07-17
A3F0AAA0-6C49-4DF1-A565-2776848601C1,Olga,Luksic,79 Second Ave,NULL,Seattle,WA,92101,5555550867,2017-01-01,2017-07-20
01E5C757-DF0C-4941-8E5E-279044086DB5,Donnell,Jankowski,717 Fourth Ave,NULL,Seattle,WA,92101,5555559513,2017-01-01,2017-11-16
6A0A6105-ACE8-4F35-90B2-291BC9C33B57,Ulysses,Popp,409 Ninth Ave,NULL,San Diego,CA,98101,5555559712,2017-01-01,2017-10-04
E6942FBD-68FE-476B-B1EF-29D17EF82DC2,Vimala,Cheema,90 Seventh Ave,NULL,Austin,TX,75101,5555550691,2017-01-01,2017-08-26
16E9F859-3EEC-41E6-AD94-2ABA593F0D5D,Stefan,Fryer,917 Sixth Ave,NULL,Seattle,WA,92101,5555559327,2017-01-01,2017-08-16
DB8CCAF2-E42F-457A-BBA0-2D3EE1826261,Greta,Leonard,658 Ninth Ave,NULL,Austin,TX,75101,5555559964,2017-01-01,2017-10-24
0E4897ED-2271-49B8-98DA-2EAD15F23850,Amelie,Koch,449 Sixth Ave,NULL,Minneapolis,MN,58101,5555559571,2017-01-01,2017-10-28
25127C2C-4874-42BE-9567-2EBF26DB9ECD,Natasza,Michalska,709 Fifth Ave,NULL,Portland,OR,85101,5555559433,2017-01-01,2017-08-27
D61E6E18-A323-4438-8FFC-3103A6AA86F4,Vern,Piazza,258 Tenth Ave,NULL,Austin,TX,75101,5555559797,2017-01-01,2017-06-07
1BE58839-D0B4-44D2-A7A8-318221C99F6F,Tatjana,Ivanovic,561 Fifth Ave,NULL,Portland,OR,85101,5555559938,2017-01-01,2017-11-04
23744E24-C344-4641-A0ED-326507C89C94,Min,Kuo,561 First Ave,NULL,New York,NY,12345,5555550138,2017-01-01,2017-09-22
2E52091F-049D-49B9-A3DE-335E1432C873,Angela,Dominguez,556 Elm St,NULL,New York,NY,12345,5555550176,2017-01-01,2017-08-20
FE93F04F-AEC5-460F-B299-33F945A2C78A,Amelia,Martel,512 Palm St,NULL,Austin,TX,75101,5555559699,2017-01-01,2017-09-20
34BFAE92-C57A-4C66-9D8F-349B391E202B,Dilshad,Rabiel,104 First Ave,NULL,Minneapolis,MN,58101,5555550053,2017-01-01,2017-09-03
FB32BB33-BB45-4635-9601-34E812DB8906,Biljana,Petrovic,469 Tenth Ave,NULL,San Diego,CA,98101,5555559161,2017-01-01,2017-09-10
C1CB6720-C287-4EFA-8607-354F8652A8DE,Maureen,Couture,486 Cherry St,NULL,New York,NY,12345,5555550085,2017-01-01,2017-06-30
5E117FD6-6077-4E76-BA88-35D7F1D50B6B,Rato,Jovanovic,347 Tenth Ave,NULL,Seattle,WA,92101,5555550533,2017-01-01,2017-06-12
68F75F70-10DF-495B-8043-365C37497AC1,Frank,Smits,109 Elm St,NULL,Austin,TX,75101,5555559611,2017-01-19,2017-08-19
F41A357C-44F1-4F0A-BAAD-3660D1774D61,Nebojsa,Haravan,238 Fifth Ave,NULL,Washington,DC,21001,5555559599,2017-01-01,2017-08-25
C227B60B-973B-4AC6-981F-38CE87E5F4C6,Agne,Vengryte,772 Dogwood St,NULL,Austin,TX,75101,5555559882,2017-03-30,2017-08-18
32B40FAD-DD37-4565-AB81-3A21FD39FD2F,Shou,Kaneko,47 Fourth Ave,NULL,Minneapolis,MN,58101,5555550964,2017-01-01,2017-08-04
5FA8CB33-6C30-4425-914B-3A25E8A73B52,Carla,Goncalves,803 Maple St,NULL,Washington,DC,21001,5555559558,2017-01-01,2017-09-08
D1F904C9-9862-4378-A159-3AD5CFC3A3E3,Nerea,Estevez,144 Cherry St,NULL,Austin,TX,75101,5555550932,2017-01-20,2017-10-05
4656DD9F-3993-424A-B14A-3B4259552035,Eliza,Wysocka,2 Oak St,NULL,Portland,OR,85101,5555550210,2017-01-01,2017-08-16
FBC9F5BE-7AB8-4C09-BB7E-3C85EAEE7E5A,Saika,Aoki,712 Elm St,NULL,Seattle,WA,92101,5555550192,2017-01-01,2017-06-21
F1452EF4-1889-4E25-8EEF-3D10C0599428,Myra,Alvarez,773 Second Ave,NULL,Seattle,WA,92101,5555559759,2017-01-01,2017-09-23
3B72270D-245E-4059-AA7C-3D3A90ADF4FF,Kim Cuc,Thieu,60 Dogwood St,NULL,Seattle,WA,92101,5555559393,2017-03-03,2017-07-20
91AB450F-09A1-4611-8F26-3D861C3304B0,Nicolo,Gallo,565 Palm St,NULL,New York,NY,12345,5555559006,2017-01-01,2017-08-13
48E8EC1C-5287-4D18-9D56-3EFFCE4B77A9,Laverne,Fischer,768 Pine St,NULL,Seattle,WA,92101,5555559988,2017-04-07,2017-09-15
E70ECD88-F81E-482A-8F52-3F58768C99F1,Arnost,Pajer,962 Tenth Ave,NULL,Minneapolis,MN,58101,5555559434,2017-01-16,2017-07-16
621893B7-4C54-4A14-815B-40C2E46B5EE6,Heidi,Pichler,532 Third Ave,NULL,Seattle,WA,92101,5555559731,2017-02-18,2017-08-19
B80F0CEE-0099-476E-B5E5-40CFF39A3640,Kazuya,Sakai,370 Fourth Ave,NULL,San Diego,CA,98101,5555559825,2017-01-01,2017-07-08
BEDE2931-70FA-4EF9-AB82-41E7527FE65B,Pearlie,Peters,797 Fifth Ave,NULL,Seattle,WA,92101,5555550547,2017-01-01,2017-09-08
87D5880B-0030-4580-AE85-432CE3F17263,Elisabeta,Buscan,254 Cherry St,NULL,Minneapolis,MN,58101,5555559429,2017-05-28,2017-11-16
19D64913-275C-49B1-AA7D-43A4C68DCDB1,Matyas,Bohuslav,123 Ninth Ave,NULL,Washington,DC,21001,5555559262,2017-02-26,2017-11-27
9864AA6C-2FE9-414E-9BF5-43F81DBEA47D,Szabolcs,Lovas,29 Oak St,NULL,Portland,OR,85101,5555550624,2017-01-01,2017-10-24
D666ACCF-F56C-4597-8053-4432782CCB99,Shakshavali,Pamulaparthi,779 Dogwood St,NULL,New York,NY,12345,5555550855,2017-01-01,2017-06-08
D6A63C46-FB25-44D5-A530-4742A997A17F,Paula,Teixeira,823 Fifth Ave,NULL,Minneapolis,MN,58101,5555550421,2017-01-01,2017-06-26
D5F16015-3F57-4076-A8EF-4793BA1016EB,Elijah,Dionne,640 Ninth Ave,NULL,Washington,DC,21001,5555550600,2017-01-01,2017-09-12
CD1F11AF-0656-4A20-AF06-492549AFE0AF,Odon,Mate,924 Tenth Ave,NULL,Austin,TX,75101,5555559544,2017-03-31,2017-10-04
44498243-7D52-4A72-8168-49E495AE319C,Slavoljub,Komljenovic,619 Elm St,NULL,Portland,OR,85101,5555550410,2017-02-18,2017-08-13
D6E23090-6E6F-49CA-8283-4B35FB3BAEDF,Abhishek,Gadiyaram,940 Pine St,NULL,Minneapolis,MN,58101,5555559909,2017-01-01,2017-10-12
4F4C2A71-43E1-4CCF-9119-4CE81A541FFD,Chin-Sun,Oh,522 Maple St,NULL,New York,NY,12345,5555550806,2017-01-01,2017-08-16
0A0C072B-FF1E-4E61-86AE-4FC8E5FAB9C7,Judit,Foldy,851 Sixth Ave,NULL,Austin,TX,75101,5555559367,2017-01-24,2017-07-10
D07919EB-5863-44A8-9CAC-4FF8242D2345,Beulah,Fleming,320 Ninth Ave,NULL,Washington,DC,21001,5555559597,2017-01-01,2017-07-06
2AA56ECD-F4C6-4330-A984-50A58CA95764,Kristin,Kasesalu,492 Ninth Ave,NULL,Washington,DC,21001,5555559059,2017-01-01,2017-11-03
B1EB714B-95A6-4769-8B52-516F9FAD8F30,Anda,Liepa,617 Oak St,NULL,Portland,OR,85101,5555550838,2017-01-01,2017-11-22
A384AD93-26A4-4ED1-89B5-526471BB4914,Onele,Skujyte,885 Dogwood St,NULL,Washington,DC,21001,5555559856,2017-01-01,2017-07-27
D42EBFE4-37D9-4814-A01F-5301103D258A,Maxime,Walravens,904 Seventh Ave,NULL,Seattle,WA,92101,5555559334,2017-01-01,2017-08-27
1E9FF997-8255-43B7-840C-53D1290C2F16,Jacopo,Lorenzo,922 Elm St,NULL,Minneapolis,MN,58101,5555559839,2017-01-01,2017-09-08
18ED2E51-D127-43C1-9E1E-548169144CBA,Jerica,Slosar,819 Third Ave,NULL,New York,NY,12345,5555559758,2017-01-01,2017-06-25
06A9670D-CD24-403F-BA33-54BBC2ADBE70,Rato,Jovanovic,697 First Ave,NULL,Portland,OR,85101,5555559889,2017-01-01,2017-07-23
0CB25692-6FD8-4E6B-BB4C-55D8A8C33BCE,Yua,Sasaki,960 Palm St,NULL,San Diego,CA,98101,5555559198,2017-01-01,2017-07-17
06BC8405-A121-488B-856C-5655FCEF62BB,Leonardo,Buccho,342 Third Ave,NULL,Washington,DC,21001,5555559016,2017-01-01,2017-11-23
9DD340A8-1019-4206-A6BB-56EE546137C1,Jaclyn,Daniels,46 Seventh Ave,NULL,New York,NY,12345,5555559901,2017-04-14,2017-10-02
BCAE0982-5E12-4675-A82B-573BD1BFF34C,Malinda,De Crom,270 Oak St,NULL,Portland,OR,85101,5555559159,2017-01-01,2017-09-02
3062B86E-66C1-4A23-BFE5-5753B180DF88,Elise,Morales,604 Tenth Ave,NULL,Seattle,WA,92101,5555559524,2017-01-01,2017-09-13
128CD655-A036-4764-82D7-58755FFAEFD4,Kelemen,Bernath,493 Fifth Ave,NULL,Austin,TX,75101,5555550231,2017-04-04,2017-08-28
F8B369DE-73A9-454C-9C89-588AE10C46B9,Kim,Dang,673 Eighth Ave,NULL,Seattle,WA,92101,5555559560,2017-01-01,2017-09-25
6798EEE0-E899-4301-B8D1-59F3B40B63D1,Yelyzaveta,Oliynyk,991 Second Ave,NULL,San Diego,CA,98101,5555559120,2017-01-01,2017-07-31
B5F25654-0F93-4082-9416-5A78EC081071,Ellen,Gardiner,164 Tenth Ave,NULL,San Diego,CA,98101,5555550189,2017-02-04,2017-06-10
1D6526FF-6FE2-4D54-B88A-5AD1AD27007A,Min-ji,Paik,479 Sixth Ave,NULL,Portland,OR,85101,5555559204,2017-01-01,2017-08-29
3BB19B3F-7967-479E-A362-5B579EDD86F3,Pauline,Simon,737 Third Ave,NULL,Minneapolis,MN,58101,5555550954,2017-01-01,2017-06-30
BDB92A16-B428-4779-8DF3-5BAC45247DF2,Ruby,Kumm,114 Maple St,NULL,Austin,TX,75101,5555559983,2017-02-09,2017-06-07
35E060C7-F3C8-4D18-8140-5CF80EF34CAC,Christos,Ioannou,260 Tenth Ave,NULL,Seattle,WA,92101,5555559297,2017-01-01,2017-11-06
319BD965-AA15-4017-87C1-5DF1ED690E3E,Branimir,Lechkov,286 Fourth Ave,NULL,Minneapolis,MN,58101,5555559935,2017-01-01,2017-06-29
58A6E6E5-B4CD-4A19-B4C0-5ECB1627038A,Vicky,Barlow,206 Eighth Ave,NULL,Austin,TX,75101,5555559499,2017-01-01,2017-11-03
3291F9D7-B7CF-4D89-A634-61B9F231B8FA,Hao,Cao,36 Sixth Ave,NULL,Washington,DC,21001,5555559600,2017-01-01,2017-09-27
0768152B-2E5A-443E-88E2-62434E7EA09E,Hanne,Nissen,177 Ninth Ave,NULL,Washington,DC,21001,5555559902,2017-01-01,2017-07-08
47B9E9AF-76BC-488A-ACA2-627D30C19ADE,Nedelya,Hristova,247 Fourth Ave,NULL,New York,NY,12345,5555559885,2017-01-01,2017-09-28
365E1B5D-4A17-4C2A-8B18-63EC9D3CD0C8,Nehorai,Shapiro,372 Eighth Ave,NULL,San Diego,CA,98101,5555559030,2017-05-18,2017-10-21
0690DB2E-D4EE-4B73-8E3D-6694B1330B1B,Carlos,McKay,576 Fourth Ave,NULL,San Diego,CA,98101,5555550069,2017-01-01,2017-08-31
CA15B5B8-C8E2-4467-8C61-66E703B5C482,Chung-Ho,Ju,852 Eighth Ave,NULL,Austin,TX,75101,5555559804,2017-01-01,2017-10-30
792BC953-83D5-45DC-98CA-673C05F6D589,Marcel,Levesque,874 Maple St,NULL,San Diego,CA,98101,5555559987,2017-01-01,2017-09-23
04C573A8-DABF-4B98-A8A0-676D2D323AEB,Judith,Tate,47 Fourth Ave,NULL,Seattle,WA,92101,5555559476,2017-01-01,2017-11-05
A64DCA71-D8CC-4F9F-AC07-68D5060DDACA,Miguel Angel,Montoya,597 Pine St,NULL,Seattle,WA,92101,5555559781,2017-01-01,2017-07-04
23D28B5F-EA9A-440A-BDEA-6929D7915838,Sebastian,Wintle,902 Oak St,NULL,San Diego,CA,98101,5555550450,2017-01-01,2017-09-26
0DD10694-E970-4C2E-9C60-699C9B913FFE,Melani,Escobedo,63 Fifth Ave,NULL,Portland,OR,85101,5555559376,2017-01-01,2017-08-26
1CF2798B-A705-4B5D-A0EE-69F0D258E67B,Sergio,Espinoza,76 Oak St,NULL,Portland,OR,85101,5555550455,2017-01-07,2017-10-13
4D25A206-1465-4617-A3CF-6C21BD28B6A9,Sun,Xie,363 Oak St,NULL,Minneapolis,MN,58101,5555559153,2017-01-01,2017-10-12
8A6D7861-7BEF-4F28-8654-6E430F447EC0,Megan,Wood,884 Second Ave,NULL,Austin,TX,75101,5555559229,2017-01-01,2017-09-18
8173CECE-1B48-4609-B895-6E99261C8875,Denis,Tatarescu,247 Seventh Ave,NULL,Austin,TX,75101,5555559926,2017-04-06,2017-08-11
156B955F-144C-464C-AEA0-71E054DFA891,Mauri,Lepisto,483 Cherry St,NULL,Portland,OR,85101,5555559777,2017-01-01,2017-08-25
5F16F978-5791-44B7-9AC4-724298B35E5B,Helen,Frandsen,173 Tenth Ave,NULL,Washington,DC,21001,5555550539,2017-01-01,2017-11-04
A6FF3C5E-FEE0-4FF3-836E-72C377C9B737,Brittney,Henderson,409 Second Ave,NULL,San Diego,CA,98101,5555550038,2017-04-02,2017-06-27
D9AE66B2-F4B9-40BB-B0BD-74769C47EBD9,Isabelle,Charlton,716 Eighth Ave,NULL,Austin,TX,75101,5555559645,2017-01-01,2017-10-09
65881A74-9177-4E27-BBE2-7527A4D66C96,Damyanti,Nandamuri,125 Dogwood St,NULL,Washington,DC,21001,5555559263,2017-05-17,2017-07-19
0A9E5397-9B2B-4F7A-9A27-76DD03FA6FF9,Marco,Viera,628 Fifth Ave,NULL,San Diego,CA,98101,5555550396,2017-01-01,2017-08-15
75C820EA-C108-4278-B527-78F59726CE00,Clifton,Deyoung,628 Fifth Ave,NULL,New York,NY,12345,5555550526,2017-01-01,2017-09-28
48096551-4719-4317-93D7-799753715739,Elaine,Hardy,792 Tenth Ave,NULL,Portland,OR,85101,5555550809,2017-05-07,2017-10-05
BBBB2EC8-88E1-4803-9E13-7A80613EA5D1,Kaur,Gowda,90 Dogwood St,NULL,New York,NY,12345,5555550726,2017-04-15,2017-07-23
E094B10F-E12A-4101-97B7-7C4419D5F706,Shai,Lando,919 Palm St,NULL,Seattle,WA,92101,5555559570,2017-01-01,2017-07-22
AFB83412-CC75-43D9-BBA9-7C8F99030CC7,Min-ji,Paik,206 Maple St,NULL,Washington,DC,21001,5555550760,2017-01-01,2017-09-28
FCEC662A-1F7C-48FB-B1B1-7D4E5A2C8010,Magda,Codreanu,733 Fourth Ave,NULL,Minneapolis,MN,58101,5555559807,2017-04-17,2017-09-03
32D9D5A3-773C-4C70-838D-7D7FA12A46DD,Hiroto,Nakayama,227 Fifth Ave,NULL,New York,NY,12345,5555559102,2017-01-01,2017-08-24
B96279EA-1EFE-4FA6-8E02-7E75F81A25CE,Bao,Liu,983 Dogwood St,NULL,Seattle,WA,92101,5555559003,2017-01-01,2017-06-20
C5A86C80-8F16-4543-BE9E-7E8158DFDBA4,Sammy,Saxon,2 Oak St,NULL,Portland,OR,85101,5555559959,2017-01-01,2017-06-15
5D05837D-826F-4C6F-99A5-7F7919337767,Antonella,Madera,970 Dogwood St,NULL,Seattle,WA,92101,5555550397,2017-01-01,2017-09-29
6D040238-5296-48E5-9B59-802B3ABF5FA5,Geza,Csorba,915 Cherry St,NULL,Washington,DC,21001,5555559110,2017-05-27,2017-09-09
11C580AC-B9F4-417B-972B-82664A738232,Lata,Kotadia,526 First Ave,NULL,Austin,TX,75101,5555559365,2017-03-17,2017-09-12
849155C3-992C-4A81-BE98-83F36E139367,Radko,Konstantinov,105 Seventh Ave,NULL,Austin,TX,75101,5555550334,2017-01-28,2017-10-26
BB80E867-F164-44CE-B737-8488A3BE510B,Skye,Holland,507 Tenth Ave,NULL,New York,NY,12345,5555559177,2017-04-10,2017-08-19
FABC9F96-98D1-4381-B071-8797D4D2AEC7,Rossitsa,Bojidarova,422 Second Ave,NULL,Austin,TX,75101,5555550463,2017-01-01,2017-09-18
B8B9CE77-91FC-4DFE-B691-89C96E6CFE47,Shai,Lando,545 First Ave,NULL,Portland,OR,85101,5555550021,2017-01-01,2017-06-15
04D33548-570B-4F72-AE52-8AB4FC3D7300,Rajan,Mukherjee,668 Oak St,NULL,New York,NY,12345,5555559277,2017-03-10,2017-09-04
4B302B91-A1D1-4C7A-BC98-8BBB37339124,Lukas,Petrzelka,167 Dogwood St,NULL,Portland,OR,85101,5555559255,2017-01-01,2017-10-14
311FE866-5C10-4DA4-B3D7-8C016152145D,Hanna,Kangur,292 Palm St,NULL,Minneapolis,MN,58101,5555550098,2017-03-10,2017-11-02
316F0E28-AE67-4D10-8060-8C1FA39940C3,Leonas,Rubis,557 Ninth Ave,NULL,New York,NY,12345,5555550812,2017-03-04,2017-10-21
9165D6A6-3BCC-4792-94EC-8DE4B9EA470C,Agne,Terentjeva,396 Dogwood St,NULL,Washington,DC,21001,5555550762,2017-02-17,2017-11-15
B70B1F3B-190A-4B92-8C4E-8FB372590ED5,Milena,Sofiyanska,557 Dogwood St,NULL,Washington,DC,21001,5555550248,2017-01-01,2017-07-06
D0257B82-E1EC-4011-A1C7-902736D1EBAF,Vimala,Cheema,640 Ninth Ave,NULL,Washington,DC,21001,5555559678,2017-01-01,2017-07-08
A64392E4-9E16-463A-A9E5-91917F304056,Roberto,Bianchi,988 Tenth Ave,NULL,Austin,TX,75101,5555550293,2017-01-01,2017-07-11
BD917FBB-565F-4006-BD32-923AEF5B2F37,Marijonas,Danis,402 Cherry St,NULL,Seattle,WA,92101,5555559224,2017-01-01,2017-11-27
3AC5CF3A-ECB7-41E9-98FC-937D24F76D55,Yua,Sasaki,133 Fourth Ave,NULL,Washington,DC,21001,5555550630,2017-01-01,2017-10-27
C89B0561-6A5B-43B5-970C-95092F98E54A,Ali,Dixon,114 First Ave,NULL,Portland,OR,85101,5555559236,2017-02-14,2017-07-02
3FC5A08A-F8EB-43E3-BBD1-9723DE2C17E4,Dragan,Jovanovic,171 Third Ave,NULL,New York,NY,12345,5555559576,2017-01-01,2017-08-17
1091ABAD-5702-4061-8D3C-97E1DE2EC15D,Ibrahim,Dolmovic,99 Maple St,NULL,Minneapolis,MN,58101,5555550080,2017-01-01,2017-08-04
B3100379-233A-4493-9378-982CBEF1F17E,Asiya,Ospankyzy,1 Fourth Ave,NULL,Washington,DC,21001,5555559670,2017-03-28,2017-07-14
B5CD900B-2EAF-4FD7-B865-9833E97BF0CC,Ergo,Vitsut,954 Dogwood St,NULL,Portland,OR,85101,5555550290,2017-01-01,2017-06-01
23EA946E-B0B6-4A99-9476-99EA69BE55F5,Mollie,Marsh,445 First Ave,NULL,Seattle,WA,92101,5555550415,2017-01-01,2017-11-16
0185BCF5-4098-4065-9C90-9B84E822A9A7,Jurgis,Backus,807 Eighth Ave,NULL,San Diego,CA,98101,5555559624,2017-01-01,2017-09-06
9CA21C61-1A4F-435C-94AE-9BCC73E388A5,Stanko,Konstantinov,743 Maple St,NULL,San Diego,CA,98101,5555550471,2017-01-01,2017-10-11
E430AFB5-3AE0-44DB-A0AF-9CA11AE80125,Augustinas,Simkus,720 Sixth Ave,NULL,Austin,TX,75101,5555559112,2017-01-01,2017-08-12
33C81844-09BF-48F4-AAF9-9D2E5AD7CCE4,Leo,Baxter,288 Fourth Ave,NULL,San Diego,CA,98101,5555559274,2017-01-01,2017-07-23
77F326C6-DFD3-46BE-A9DD-9D9ED16CA368,Russel,Breland,965 Seventh Ave,NULL,Seattle,WA,92101,5555550943,2017-01-01,2017-08-14
05AD7548-163A-44F1-83BF-9E046C6A833F,Dayaananda,Malladi,777 Ninth Ave,NULL,Minneapolis,MN,58101,5555550099,2017-03-17,2017-11-04
2CEC4946-FF6F-415B-B957-9E6BB77A52B0,Zorica,Nikolic,306 Tenth Ave,NULL,Washington,DC,21001,5555559519,2017-03-14,2017-09-09
482F0BD6-C167-4B30-8EBF-9ED1604402D0,Aleksandra,Zirne,548 Elm St,NULL,Seattle,WA,92101,5555559727,2017-01-01,2017-10-26
D7125DBE-F242-4D62-B817-9FF04F463420,Laxmi,Das,714 Third Ave,NULL,San Diego,CA,98101,5555550226,2017-01-01,2017-06-03
21158F3A-2572-40DE-B96C-A145FBC4A7F0,Markus,Lippmaa,561 Fifth Ave,NULL,Minneapolis,MN,58101,5555550791,2017-01-01,2017-08-09
2FFA319D-B82D-48CE-83C0-A2755E996967,Martins,Kalejs,524 Dogwood St,NULL,Seattle,WA,92101,5555550459,2017-01-01,2017-07-15
D56AC638-70E1-42C2-8B47-A37B812B1DCA,Young-Tae,Park,878 Second Ave,NULL,San Diego,CA,98101,5555559572,2017-01-01,2017-07-15
18A6E423-86B5-4DFA-AB01-A3BEDBA18989,Ernest,Vanburen,166 Tenth Ave,NULL,Washington,DC,21001,5555550060,2017-01-01,2017-10-09
308CE9CF-EF8D-4ECD-8570-A5EF9C6A1656,Tian,Ren,717 Elm St,NULL,Minneapolis,MN,58101,5555559164,2017-01-01,2017-11-02
